Catalogue Reference,Title,Date,,Longitude,Latitude,Place co-ordinates,Landing Page URL,External resource URL
HL/PO/JO/10/1/96/120,Protestation Return - Lincoln - Aslacoe Wapentake - Blyborough.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/121,Protestation Return - Lincoln - Aslacoe Wapentake - Cammeringham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/122,Protestation Return - Lincoln - Aslacoe Wapentake - Cannbye [Caenby].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/123,Protestation Return - Lincoln - Aslacoe Wapentake - Coates.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/124,Protestation Return - Lincoln - Aslacoe Wapentake - Cold Hanworth.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/125,Protestation Return - Lincoln - Aslacoe Wapentake - Fillingham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/126,Protestation Return - Lincoln - Aslacoe Wapentake - Glentham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/127,Protestation Return - Lincoln - Aslacoe Wapentake - Glentworth.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/128,Protestation Return - Lincoln - Aslacoe Wapentake - Hackthorn.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/129,Protestation Return - Lincoln - Aslacoe Wapentake - Harpswell.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/130,Protestation Return - Lincoln - Aslacoe Wapentake - Hemswell.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/131,Protestation Return - Lincoln - Aslacoe Wapentake - Ingham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/132,Protestation Return - Lincoln - Aslacoe Wapentake - Normanby.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/133,Protestation Return - Lincoln - Aslacoe Wapentake - Owmby.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/134,Protestation Return - Lincoln - Aslacoe Wapentake - Saxby.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/135,Protestation Return - Lincoln - Aslacoe Wapentake - Snitterby.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/136,Protestation Return - Lincoln - Aslacoe Wapentake - Spridlington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/137,Protestation Return - Lincoln - Aslacoe Wapentake - Willoughton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/138,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Ashby juxta Fenby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/139,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Aylesby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/140,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Barnoldby le Beck.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/141,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Beelsby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/142,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Bradley.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/143,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Brigsley.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/144,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Cabourne.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/145,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Clee cum Thorpes.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/146,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Coates, Great.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/147,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake -  -  -  -  -  Little.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/148,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake -  -  -  -  -  North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/149,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Cuxwold.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/150,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Fulstow Marsh.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/151,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Grainsby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/152,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Hatcliffe.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/153,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Hawerby cum Beesby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/154,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Healing.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/155,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Holton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/156,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Humberston.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/157,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Ir[e]by.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/158,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Laceby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/159,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Newton Wold.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/160,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Randall [Ravendale], East.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/161,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Rothwell.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/162,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Scartho.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/163,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Swallow.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/164,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Swinhope.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/165,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Tetney.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/166,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Thoresby, North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/167,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Waith.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/96/168,"Protestation Return - Lincoln - Lindsey, Parts Of - Bradley Haverstoe Wapentake - Waltham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/1,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Sessions - Certificate of justices of peace.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/2,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Alvingham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/3,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Anthorpe.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/4,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Burwell cum Walmsgate.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/5,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Calstropp [Calcethorpe].",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/6,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Carlton, Great.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/7,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Carlton, Little.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/8,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Castle Carlton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/9,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Cockerington, North, or St Mary.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/10,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Conisholme.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/11,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Elkington, North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/12,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Elkington, South.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/13,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Farforth cum Maidenwell.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/14,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Garnthorpe [Grainthorp].",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/15,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Gayton on the Wold.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/16,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Grimoldby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/17,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Hallington.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/18,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Hangham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/19,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Keddington.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/20,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Kelstern.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/21,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Louth.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/22,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Manby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/23,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Muckton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/24,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - North Reston.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/25,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Raithby cum Maltby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/26,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Ruckland.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/27,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Saltfleetby (All Saints).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/28,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Saltfleetby (St Clement).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/29,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Saltfleetby (St Peter).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/30,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Skidbrook.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/31,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Somercoates, North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/32,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Somercoates, South.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/33,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Stewton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/34,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Tathwell.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/35,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Welton juxta Louth.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/36,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Withcall.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/37,"Protestation Return - Lincoln - Lindsey, Parts Of - Louth Eske Hundred - Yarborough.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/38,"Protestation Return - Lincoln - Lindsey, Parts Of - Ludborough Wapentake - Covenham, St Bartholomew.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/39,"Protestation Return - Lincoln - Lindsey, Parts Of - Ludborough Wapentake - Covenham, St Mary.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/40,"Protestation Return - Lincoln - Lindsey, Parts Of - Ludborough Wapentake - Fotherby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/41,"Protestation Return - Lincoln - Lindsey, Parts Of - Ludborough Wapentake - Ludborough.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/42,"Protestation Return - Lincoln - Lindsey, Parts Of - Ludborough Wapentake - Ormsby, North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/43,"Protestation Return - Lincoln - Lindsey, Parts Of - Ludborough Wapentake - Utterby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/44,"Protestation Return - Lincoln - Lindsey, Parts Of - Ludborough Wapentake - Wyham cum Cadeby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/45,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Aby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/46,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Alford.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/47,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Anderby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/48,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Calceby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/49,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Claxby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/50,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Gayton in the Marsh.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/51,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Hogsthorpe.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/52,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Mablethorpe.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/53,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Maltby in the Marsh.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/54,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Mumby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/55,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Strubby cum Woodthorpe.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/56,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Theddlethorpe St Helen.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/57,"Protestation Return - Lincoln - Lindsey, Parts Of - Calceworth Hundred - Trustropp [Trusthorpe].",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/58,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Ashby Puerorum.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/59,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Aswardby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/60,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Bag Enderby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/61,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Brinkhill.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/62,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Claxby Pluckacre.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/63,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Fulletby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/64,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Greetham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/65,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Hagworthingham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/66,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Hameringham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/67,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Harrington.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/68,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Langton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/69,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Ormsby, South, cum Ketsby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/70,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Oxcombe.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/71,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Salmonby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/72,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Sausthorpe.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/73,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Scrafield.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/74,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Somersby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/75,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Tetford.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/76,"Protestation Return - Lincoln - Lindsey, Parts Of - Hill Hundred - Winceby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/77,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Binbrook, St Gabriel.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/78,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Binbrook, St Mary.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/79,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Claxby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/80,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Croxby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/81,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Kelsey, South, St Mary.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/82,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Kelsey, South, St Nicholas.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/83,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Kingerby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/84,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Kirkby cum Osgodby.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/85,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Linwood.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/86,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Newton juxta Toft.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/87,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Normanby on the Hill.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/88,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Rasen, East.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/97/89,"Protestation Return - Lincoln - Lindsey, Parts Of - Walshcroft Wapentake - Rasen, Middle.",1642,Protestation Returns,,,,,
